"game","row","col","date","day","month","year","order","player1","player2","player3"
89,4,3,"2004-12-27","27","12","2004",2,"Gibbs_David","Mastrodonato_Christian","Thompson_Aaron"
89,5,1,"2004-12-27","27","12","2004",3,"Gibbs_David","Mastrodonato_Christian","Thompson_Aaron"
90,5,6,"1998-01-05","05","01","1998",1,"Martinez_Michelle","Brower_Adam","Unterborn_Bill"
90,3,5,"1998-01-05","05","01","1998",2,"Martinez_Michelle","Brower_Adam","Unterborn_Bill"
90,5,1,"1998-01-05","05","01","1998",3,"Martinez_Michelle","Brower_Adam","Unterborn_Bill"
91,4,3,"2004-12-28","28","12","2004",1,"Suzman_Dan","Genevro Cole_Laurie","Thompson_Aaron"
91,4,1,"2004-12-28","28","12","2004",2,"Suzman_Dan","Genevro Cole_Laurie","Thompson_Aaron"
91,4,4,"2004-12-28","28","12","2004",3,"Suzman_Dan","Genevro Cole_Laurie","Thompson_Aaron"
92,3,6,"1987-11-13","13","11","1987",1,"Storm_Roger","Molitor_Doug","Ryan_John"
92,2,6,"1987-11-13","13","11","1987",2,"Storm_Roger","Molitor_Doug","Ryan_John"
92,4,4,"1987-11-13","13","11","1987",3,"Storm_Roger","Molitor_Doug","Ryan_John"
93,5,5,"1987-11-16","16","11","1987",1,"Storm_Roger","Traini_Dave","Cordray_Richard"
93,2,2,"1987-11-16","16","11","1987",2,"Storm_Roger","Traini_Dave","Cordray_Richard"
93,4,3,"1987-11-16","16","11","1987",3,"Storm_Roger","Traini_Dave","Cordray_Richard"
94,4,4,"2004-12-29","29","12","2004",1,"Haney_Larry","Schwendeman_Eric","Genevro Cole_Laurie"
94,4,1,"2004-12-29","29","12","2004",2,"Haney_Larry","Schwendeman_Eric","Genevro Cole_Laurie"
94,4,6,"2004-12-29","29","12","2004",3,"Haney_Larry","Schwendeman_Eric","Genevro Cole_Laurie"
95,4,1,"2004-12-30","30","12","2004",1,"Gatowski_Maura","Esker_Doug","Schwendeman_Eric"
95,2,6,"2004-12-30","30","12","2004",2,"Gatowski_Maura","Esker_Doug","Schwendeman_Eric"
95,3,4,"2004-12-30","30","12","2004",3,"Gatowski_Maura","Esker_Doug","Schwendeman_Eric"
96,4,5,"2004-12-31","31","12","2004",1,"Starsinic_Michael","Breitenbach_Kerry","Gatowski_Maura"
96,3,3,"2004-12-31","31","12","2004",2,"Starsinic_Michael","Breitenbach_Kerry","Gatowski_Maura"
96,5,4,"2004-12-31","31","12","2004",3,"Starsinic_Michael","Breitenbach_Kerry","Gatowski_Maura"
97,5,3,"2005-01-03","03","01","2005",1,"Hasouris_Mia","Jackman_David","Breitenbach_Kerry"
97,3,1,"2005-01-03","03","01","2005",2,"Hasouris_Mia","Jackman_David","Breitenbach_Kerry"
97,3,4,"2005-01-03","03","01","2005",3,"Hasouris_Mia","Jackman_David","Breitenbach_Kerry"
98,3,4,"2005-01-04","04","01","2005",1,"Friedman-Boyce_Inez","Mullins_Chris","Breitenbach_Kerry"
98,4,5,"2005-01-04","04","01","2005",2,"Friedman-Boyce_Inez","Mullins_Chris","Breitenbach_Kerry"
98,5,1,"2005-01-04","04","01","2005",3,"Friedman-Boyce_Inez","Mullins_Chris","Breitenbach_Kerry"
99,3,3,"2005-01-05","05","01","2005",1,"Nieman_Val","Hall_Harry","Breitenbach_Kerry"
99,4,1,"2005-01-05","05","01","2005",2,"Nieman_Val","Hall_Harry","Breitenbach_Kerry"
99,5,3,"2005-01-05","05","01","2005",3,"Nieman_Val","Hall_Harry","Breitenbach_Kerry"
100,3,4,"2005-01-06","06","01","2005",1,"Hoffmann_Nick","Hammond_Alli","Breitenbach_Kerry"
100,2,1,"2005-01-06","06","01","2005",2,"Hoffmann_Nick","Hammond_Alli","Breitenbach_Kerry"
100,4,4,"2005-01-06","06","01","2005",3,"Hoffmann_Nick","Hammond_Alli","Breitenbach_Kerry"
101,4,6,"1987-11-17","17","11","1987",1,"Finerman_Eugene","Galvin_Michael","Molitor_Doug"
101,2,4,"1987-11-17","17","11","1987",2,"Finerman_Eugene","Galvin_Michael","Molitor_Doug"
101,3,3,"1987-11-17","17","11","1987",3,"Finerman_Eugene","Galvin_Michael","Molitor_Doug"
102,4,4,"2005-01-07","07","01","2005",1,"Allen_Joshua","Aggarwal_Ruchi","Breitenbach_Kerry"
102,4,1,"2005-01-07","07","01","2005",2,"Allen_Joshua","Aggarwal_Ruchi","Breitenbach_Kerry"
102,4,5,"2005-01-07","07","01","2005",3,"Allen_Joshua","Aggarwal_Ruchi","Breitenbach_Kerry"
103,4,2,"2005-01-10","10","01","2005",1,"Gerres_Jennie","Pernod_Rick","Allen_Joshua"
103,4,1,"2005-01-10","10","01","2005",2,"Gerres_Jennie","Pernod_Rick","Allen_Joshua"
103,4,2,"2005-01-10","10","01","2005",3,"Gerres_Jennie","Pernod_Rick","Allen_Joshua"
104,5,1,"2005-01-11","11","01","2005",1,"Rubington_Alex","Henke_Jonathan","Allen_Joshua"
104,4,5,"2005-01-11","11","01","2005",2,"Rubington_Alex","Henke_Jonathan","Allen_Joshua"
104,5,4,"2005-01-11","11","01","2005",3,"Rubington_Alex","Henke_Jonathan","Allen_Joshua"
105,3,1,"1987-11-18","18","11","1987",1,"Berman_Eric","Verini_Bob","Ryan_John"
105,1,5,"1987-11-18","18","11","1987",2,"Berman_Eric","Verini_Bob","Ryan_John"
105,3,1,"1987-11-18","18","11","1987",3,"Berman_Eric","Verini_Bob","Ryan_John"
106,2,4,"2005-01-12","12","01","2005",1,"Russell_Tim","Burns-Dell'acqua_Leslie","Rubington_Alex"
106,4,2,"2005-01-12","12","01","2005",2,"Russell_Tim","Burns-Dell'acqua_Leslie","Rubington_Alex"
106,4,3,"2005-01-12","12","01","2005",3,"Russell_Tim","Burns-Dell'acqua_Leslie","Rubington_Alex"
107,3,1,"2005-01-13","13","01","2005",1,"Perlowski_Patricia","Montgomery_Kevin","Russell_Tim"
107,4,4,"2005-01-13","13","01","2005",2,"Perlowski_Patricia","Montgomery_Kevin","Russell_Tim"
107,5,2,"2005-01-13","13","01","2005",3,"Perlowski_Patricia","Montgomery_Kevin","Russell_Tim"
108,4,1,"2005-01-14","14","01","2005",1,"Reeve_Suzanne","Humphrey_Bud","Russell_Tim"
108,3,4,"2005-01-14","14","01","2005",2,"Reeve_Suzanne","Humphrey_Bud","Russell_Tim"
108,4,2,"2005-01-14","14","01","2005",3,"Reeve_Suzanne","Humphrey_Bud","Russell_Tim"
109,3,4,"2005-01-17","17","01","2005",1,"Hildreth_Barrett","Stenson_Tom","Humphrey_Bud"
109,3,4,"2005-01-17","17","01","2005",2,"Hildreth_Barrett","Stenson_Tom","Humphrey_Bud"
109,5,1,"2005-01-17","17","01","2005",3,"Hildreth_Barrett","Stenson_Tom","Humphrey_Bud"
110,4,1,"2005-01-18","18","01","2005",1,"Johnson_Scott","O'reilly_Rosann","Humphrey_Bud"
110,4,4,"2005-01-18","18","01","2005",2,"Johnson_Scott","O'reilly_Rosann","Humphrey_Bud"
110,5,1,"2005-01-18","18","01","2005",3,"Johnson_Scott","O'reilly_Rosann","Humphrey_Bud"
111,5,3,"2005-01-19","19","01","2005",1,"Kaplan_Steve","Moss_Ali","Humphrey_Bud"
111,3,5,"2005-01-19","19","01","2005",2,"Kaplan_Steve","Moss_Ali","Humphrey_Bud"
111,5,2,"2005-01-19","19","01","2005",3,"Kaplan_Steve","Moss_Ali","Humphrey_Bud"
112,3,6,"1987-11-19","19","11","1987",1,"Verini_Bob","Finerman_Eugene","Traini_Dave"
112,3,1,"1987-11-19","19","11","1987",2,"Verini_Bob","Finerman_Eugene","Traini_Dave"
112,4,5,"1987-11-19","19","11","1987",3,"Verini_Bob","Finerman_Eugene","Traini_Dave"
113,4,1,"2005-01-20","20","01","2005",1,"Noon_Jen","Smillie_Jonathan","Kaplan_Steve"
113,3,1,"2005-01-20","20","01","2005",2,"Noon_Jen","Smillie_Jonathan","Kaplan_Steve"
113,4,3,"2005-01-20","20","01","2005",3,"Noon_Jen","Smillie_Jonathan","Kaplan_Steve"
114,5,1,"2005-01-21","21","01","2005",1,"Weedman_Matt","Stratton_Ted","Noon_Jen"
114,3,1,"2005-01-21","21","01","2005",2,"Weedman_Matt","Stratton_Ted","Noon_Jen"
114,3,6,"2005-01-21","21","01","2005",3,"Weedman_Matt","Stratton_Ted","Noon_Jen"
115,3,6,"1987-11-20","20","11","1987",1,"Verini_Bob","Finerman_Eugene","Traini_Dave"
115,2,3,"1987-11-20","20","11","1987",2,"Verini_Bob","Finerman_Eugene","Traini_Dave"
115,4,6,"1987-11-20","20","11","1987",3,"Verini_Bob","Finerman_Eugene","Traini_Dave"
116,4,4,"1986-01-08","08","01","1986",1,"Stern_Gardner","Smith_Nancy","Willis_Steve"
116,3,4,"1986-01-08","08","01","1986",2,"Stern_Gardner","Smith_Nancy","Willis_Steve"
116,3,5,"1986-01-08","08","01","1986",3,"Stern_Gardner","Smith_Nancy","Willis_Steve"
117,5,3,"2005-01-24","24","01","2005",1,"Heim_Katie","Mcfarland_Tom","Stratton_Ted"
117,3,1,"2005-01-24","24","01","2005",2,"Heim_Katie","Mcfarland_Tom","Stratton_Ted"
117,5,4,"2005-01-24","24","01","2005",3,"Heim_Katie","Mcfarland_Tom","Stratton_Ted"
118,3,5,"2005-01-25","25","01","2005",1,"Dooley_Leila","Shore_Bob","Stratton_Ted"
118,4,1,"2005-01-25","25","01","2005",2,"Dooley_Leila","Shore_Bob","Stratton_Ted"
118,5,6,"2005-01-25","25","01","2005",3,"Dooley_Leila","Shore_Bob","Stratton_Ted"
119,5,2,"1996-11-27","27","11","1996",1,"Whitlock_Shane","Spurs_Beverly","Dupée_Mike"
119,5,1,"1996-11-27","27","11","1996",2,"Whitlock_Shane","Spurs_Beverly","Dupée_Mike"
119,5,3,"1996-11-27","27","11","1996",3,"Whitlock_Shane","Spurs_Beverly","Dupée_Mike"
120,5,1,"2005-01-26","26","01","2005",1,"LI_Jimmy","Compton_Vanamali","Braun_Michael"
120,2,1,"2005-01-26","26","01","2005",2,"LI_Jimmy","Compton_Vanamali","Braun_Michael"
120,5,3,"2005-01-26","26","01","2005",3,"LI_Jimmy","Compton_Vanamali","Braun_Michael"
121,4,4,"1994-11-22","22","11","1994",1,"Bray_Kurt","Schwartz_Rachael","Moore_Brian"
121,4,6,"1994-11-22","22","11","1994",2,"Bray_Kurt","Schwartz_Rachael","Moore_Brian"
121,5,2,"1994-11-22","22","11","1994",3,"Bray_Kurt","Schwartz_Rachael","Moore_Brian"
122,3,5,"2005-01-27","27","01","2005",1,"Regan_Kerri","Golden_Steve","Fonseka_Ruvani"
122,2,1,"2005-01-27","27","01","2005",2,"Regan_Kerri","Golden_Steve","Fonseka_Ruvani"
122,5,4,"2005-01-27","27","01","2005",3,"Regan_Kerri","Golden_Steve","Fonseka_Ruvani"
123,4,4,"2005-01-28","28","01","2005",1,"Prince_Whitney","Long_Allan","Cook_Caitlin"
123,4,1,"2005-01-28","28","01","2005",2,"Prince_Whitney","Long_Allan","Cook_Caitlin"
123,5,5,"2005-01-28","28","01","2005",3,"Prince_Whitney","Long_Allan","Cook_Caitlin"
124,5,3,"1992-11-20","20","11","1992",1,"Simmons_Bruce","Pawlowicz_Leszek","Vered_Jerome"
124,5,4,"1992-11-20","20","11","1992",2,"Simmons_Bruce","Pawlowicz_Leszek","Vered_Jerome"
124,5,6,"1992-11-20","20","11","1992",3,"Simmons_Bruce","Pawlowicz_Leszek","Vered_Jerome"
125,4,3,"1992-11-19","19","11","1992",1,"Simmons_Bruce","Pawlowicz_Leszek","Vered_Jerome"
125,4,5,"1992-11-19","19","11","1992",2,"Simmons_Bruce","Pawlowicz_Leszek","Vered_Jerome"
125,5,4,"1992-11-19","19","11","1992",3,"Simmons_Bruce","Pawlowicz_Leszek","Vered_Jerome"
126,5,1,"1989-11-14","14","11","1989",1,"Cox_Bruce","Newhouse_Eric","Lerner_Rich"
126,4,3,"1989-11-14","14","11","1989",2,"Cox_Bruce","Newhouse_Eric","Lerner_Rich"
126,5,2,"1989-11-14","14","11","1989",3,"Cox_Bruce","Newhouse_Eric","Lerner_Rich"
127,5,1,"2005-01-31","31","01","2005",1,"Zambrano_Orlando","White_Chloé","Severson_Peter"
127,2,5,"2005-01-31","31","01","2005",2,"Zambrano_Orlando","White_Chloé","Severson_Peter"
127,5,6,"2005-01-31","31","01","2005",3,"Zambrano_Orlando","White_Chloé","Severson_Peter"
128,4,4,"1990-01-15","15","01","1990",1,"Martin_Murdock","Prideaux_Barbara","Spangenberg_Frank"
128,4,1,"1990-01-15","15","01","1990",2,"Martin_Murdock","Prideaux_Barbara","Spangenberg_Frank"
128,4,2,"1990-01-15","15","01","1990",3,"Martin_Murdock","Prideaux_Barbara","Spangenberg_Frank"
129,4,6,"2005-02-01","01","02","2005",1,"Shivers_Anne","Kovarik_Wes","Fletcher_Amy"
129,3,5,"2005-02-01","01","02","2005",2,"Shivers_Anne","Kovarik_Wes","Fletcher_Amy"
129,4,1,"2005-02-01","01","02","2005",3,"Shivers_Anne","Kovarik_Wes","Fletcher_Amy"
130,5,1,"2005-02-02","02","02","2005",1,"Zambrano_Orlando","Shivers_Anne","Golden_Steve"
130,3,1,"2005-02-02","02","02","2005",2,"Zambrano_Orlando","Shivers_Anne","Golden_Steve"
130,4,4,"2005-02-02","02","02","2005",3,"Zambrano_Orlando","Shivers_Anne","Golden_Steve"
131,2,4,"1991-02-04","04","02","1991",1,"Holliday_Scott","Mcleod_Jim","Frates_Leslie"
131,4,3,"1991-02-04","04","02","1991",2,"Holliday_Scott","Mcleod_Jim","Frates_Leslie"
131,5,1,"1991-02-04","04","02","1991",3,"Holliday_Scott","Mcleod_Jim","Frates_Leslie"
132,4,4,"1991-02-20","20","02","1991",1,"Westney_Andy","Chan_Joann","Fielding_Robert"
132,4,1,"1991-02-20","20","02","1991",2,"Westney_Andy","Chan_Joann","Fielding_Robert"
132,4,3,"1991-02-20","20","02","1991",3,"Westney_Andy","Chan_Joann","Fielding_Robert"
133,4,3,"2005-02-03","03","02","2005",1,"Cook_Caitlin","Severson_Peter","Braun_Michael"
133,3,3,"2005-02-03","03","02","2005",2,"Cook_Caitlin","Severson_Peter","Braun_Michael"
133,4,1,"2005-02-03","03","02","2005",3,"Cook_Caitlin","Severson_Peter","Braun_Michael"
134,5,4,"1992-11-12","12","11","1992",1,"Slaven_Robert","Kaplan_Richard","Kelly_John"
134,5,4,"1992-11-12","12","11","1992",2,"Slaven_Robert","Kaplan_Richard","Kelly_John"
134,5,5,"1992-11-12","12","11","1992",3,"Slaven_Robert","Kaplan_Richard","Kelly_John"
135,2,4,"2005-02-04","04","02","2005",1,"LI_Jimmy","Kovarik_Wes","Fonseka_Ruvani"
135,4,3,"2005-02-04","04","02","2005",2,"LI_Jimmy","Kovarik_Wes","Fonseka_Ruvani"
135,5,5,"2005-02-04","04","02","2005",3,"LI_Jimmy","Kovarik_Wes","Fonseka_Ruvani"
136,3,1,"1989-09-12","12","09","1989",1,"Gmeiner_Pat","Burnett_David","Blake_Bob"
136,3,5,"1989-09-12","12","09","1989",2,"Gmeiner_Pat","Burnett_David","Blake_Bob"
136,4,6,"1989-09-12","12","09","1989",3,"Gmeiner_Pat","Burnett_David","Blake_Bob"
137,4,4,"2000-10-30","30","10","2000",1,"Rutter_Brad","Sutton_Regina","Franklin_David"
137,4,1,"2000-10-30","30","10","2000",2,"Rutter_Brad","Sutton_Regina","Franklin_David"
137,5,5,"2000-10-30","30","10","2000",3,"Rutter_Brad","Sutton_Regina","Franklin_David"
138,2,4,"2000-10-31","31","10","2000",1,"Dugan_Mike","Wilkinson_Annette","Rutter_Brad"
138,2,5,"2000-10-31","31","10","2000",2,"Dugan_Mike","Wilkinson_Annette","Rutter_Brad"
138,5,4,"2000-10-31","31","10","2000",3,"Dugan_Mike","Wilkinson_Annette","Rutter_Brad"
139,3,1,"2005-02-07","07","02","2005",1,"Shivers_Anne","Kovarik_Wes","Braun_Michael"
139,3,3,"2005-02-07","07","02","2005",2,"Shivers_Anne","Kovarik_Wes","Braun_Michael"
139,5,4,"2005-02-07","07","02","2005",3,"Shivers_Anne","Kovarik_Wes","Braun_Michael"
140,5,3,"2000-11-01","01","11","2000",1,"Moore_Eric","Marchand_Ann","Rutter_Brad"
140,3,1,"2000-11-01","01","11","2000",2,"Moore_Eric","Marchand_Ann","Rutter_Brad"
140,3,2,"2000-11-01","01","11","2000",3,"Moore_Eric","Marchand_Ann","Rutter_Brad"
141,4,4,"2005-02-08","08","02","2005",1,"Shivers_Anne","Kovarik_Wes","Braun_Michael"
141,3,3,"2005-02-08","08","02","2005",2,"Shivers_Anne","Kovarik_Wes","Braun_Michael"
141,5,1,"2005-02-08","08","02","2005",3,"Shivers_Anne","Kovarik_Wes","Braun_Michael"
142,4,1,"2005-02-09","09","02","2005",1,"Terzuolo_Eric","Galvin_Michael","Frates_Leslie"
142,3,5,"2005-02-09","09","02","2005",2,"Terzuolo_Eric","Galvin_Michael","Frates_Leslie"
142,4,1,"2005-02-09","09","02","2005",3,"Terzuolo_Eric","Galvin_Michael","Frates_Leslie"
143,5,5,"1997-09-19","19","09","1997",1,"Klein_Jerod","Nichols_Tom","Salinas_Elizabeth"
143,4,3,"1997-09-19","19","09","1997",2,"Klein_Jerod","Nichols_Tom","Salinas_Elizabeth"
143,4,6,"1997-09-19","19","09","1997",3,"Klein_Jerod","Nichols_Tom","Salinas_Elizabeth"
144,4,5,"2005-02-10","10","02","2005",1,"Genova_John","Schwartz_Rachael","Rankins_Michael"
144,4,1,"2005-02-10","10","02","2005",2,"Genova_John","Schwartz_Rachael","Rankins_Michael"
144,4,5,"2005-02-10","10","02","2005",3,"Genova_John","Schwartz_Rachael","Rankins_Michael"
145,5,1,"2000-11-02","02","11","2000",1,"Labuguen_Ron","Marcus_Tracey","Rutter_Brad"
145,3,1,"2000-11-02","02","11","2000",2,"Labuguen_Ron","Marcus_Tracey","Rutter_Brad"
145,5,3,"2000-11-02","02","11","2000",3,"Labuguen_Ron","Marcus_Tracey","Rutter_Brad"
146,3,4,"2005-02-11","11","02","2005",1,"Phillips_Arthur","Srinivasan_Babu","Seal_Melissa"
146,3,4,"2005-02-11","11","02","2005",2,"Phillips_Arthur","Srinivasan_Babu","Seal_Melissa"
146,3,5,"2005-02-11","11","02","2005",3,"Phillips_Arthur","Srinivasan_Babu","Seal_Melissa"
147,4,1,"2000-11-03","03","11","2000",1,"Levy_Laurence","Holton_Jim","Rutter_Brad"
147,4,2,"2000-11-03","03","11","2000",2,"Levy_Laurence","Holton_Jim","Rutter_Brad"
147,4,3,"2000-11-03","03","11","2000",3,"Levy_Laurence","Holton_Jim","Rutter_Brad"
148,5,1,"1993-11-29","29","11","1993",1,"Rogitz_Steve","Holliday_Roy","Frates_Leslie"
148,4,3,"1993-11-29","29","11","1993",2,"Rogitz_Steve","Holliday_Roy","Frates_Leslie"
148,4,6,"1993-11-29","29","11","1993",3,"Rogitz_Steve","Holliday_Roy","Frates_Leslie"
149,4,4,"2005-02-14","14","02","2005",1,"Wong_Janet","Bailey_Alan","Traini_David"
149,2,3,"2005-02-14","14","02","2005",2,"Wong_Janet","Bailey_Alan","Traini_David"
149,4,2,"2005-02-14","14","02","2005",3,"Wong_Janet","Bailey_Alan","Traini_David"
150,5,4,"1993-11-30","30","11","1993",1,"Molitor_Doug","Mcdermott_Mark","Nosek_Tom"
150,3,5,"1993-11-30","30","11","1993",2,"Molitor_Doug","Mcdermott_Mark","Nosek_Tom"
150,4,3,"1993-11-30","30","11","1993",3,"Molitor_Doug","Mcdermott_Mark","Nosek_Tom"
151,5,4,"2005-02-15","15","02","2005",1,"Cubbage_Tom","Harris_Bob","Epstein_Frank"
151,3,3,"2005-02-15","15","02","2005",2,"Cubbage_Tom","Harris_Bob","Epstein_Frank"
151,4,5,"2005-02-15","15","02","2005",3,"Cubbage_Tom","Harris_Bob","Epstein_Frank"
152,4,4,"1993-12-01","01","12","1993",1,"Goldbart_Lionel","Spangenberg_Frank","Slaven_Robert"
152,5,5,"1993-12-01","01","12","1993",2,"Goldbart_Lionel","Spangenberg_Frank","Slaven_Robert"
152,5,6,"1993-12-01","01","12","1993",3,"Goldbart_Lionel","Spangenberg_Frank","Slaven_Robert"
153,3,5,"2005-02-16","16","02","2005",1,"Robin_Steve","Kailasanath_Vinita","Sampugnaro_David"
153,2,3,"2005-02-16","16","02","2005",2,"Robin_Steve","Kailasanath_Vinita","Sampugnaro_David"
153,2,4,"2005-02-16","16","02","2005",3,"Robin_Steve","Kailasanath_Vinita","Sampugnaro_David"
154,5,5,"1993-12-02","02","12","1993",1,"Frates_Leslie","Nosek_Tom","Spangenberg_Frank"
154,4,6,"1993-12-02","02","12","1993",2,"Frates_Leslie","Nosek_Tom","Spangenberg_Frank"
154,5,4,"1993-12-02","02","12","1993",3,"Frates_Leslie","Nosek_Tom","Spangenberg_Frank"
155,5,2,"2005-02-17","17","02","2005",1,"Arnone_Michael","Islam_Sahir","Schwartzberg_Bev"
155,4,2,"2005-02-17","17","02","2005",2,"Arnone_Michael","Islam_Sahir","Schwartzberg_Bev"
155,5,1,"2005-02-17","17","02","2005",3,"Arnone_Michael","Islam_Sahir","Schwartzberg_Bev"
156,4,4,"1993-12-03","03","12","1993",1,"Frates_Leslie","Nosek_Tom","Spangenberg_Frank"
156,3,5,"1993-12-03","03","12","1993",2,"Frates_Leslie","Nosek_Tom","Spangenberg_Frank"
156,5,1,"1993-12-03","03","12","1993",3,"Frates_Leslie","Nosek_Tom","Spangenberg_Frank"
157,5,4,"1996-04-01","01","04","1996",1,"Sampugnaro_David","Perry_Kathryn","Fulcomer_Gary"
157,3,3,"1996-04-01","01","04","1996",2,"Sampugnaro_David","Perry_Kathryn","Fulcomer_Gary"
157,5,5,"1996-04-01","01","04","1996",3,"Sampugnaro_David","Perry_Kathryn","Fulcomer_Gary"
158,5,5,"2005-02-18","18","02","2005",1,"Melia_Dan","Bate_Jeremy","Wangsgard_Brian"
158,4,4,"2005-02-18","18","02","2005",2,"Melia_Dan","Bate_Jeremy","Wangsgard_Brian"
158,4,5,"2005-02-18","18","02","2005",3,"Melia_Dan","Bate_Jeremy","Wangsgard_Brian"
159,4,3,"1988-11-07","07","11","1988",1,"Perez-Pena_Richard","Waits_Kate","Naegeli_Bruce"
159,3,1,"1988-11-07","07","11","1988",2,"Perez-Pena_Richard","Waits_Kate","Naegeli_Bruce"
159,3,2,"1988-11-07","07","11","1988",3,"Perez-Pena_Richard","Waits_Kate","Naegeli_Bruce"
160,4,2,"1988-11-08","08","11","1988",1,"Lebowitz_Stephen","Eddy_Barbara-Anne","Holliday_Roy"
160,4,1,"1988-11-08","08","11","1988",2,"Lebowitz_Stephen","Eddy_Barbara-Anne","Holliday_Roy"
160,4,2,"1988-11-08","08","11","1988",3,"Lebowitz_Stephen","Eddy_Barbara-Anne","Holliday_Roy"
161,3,3,"2005-02-21","21","02","2005",1,"Johnson_Lance","Eckard_Mark","Fleming_Kermin"
161,4,1,"2005-02-21","21","02","2005",2,"Johnson_Lance","Eckard_Mark","Fleming_Kermin"
161,5,5,"2005-02-21","21","02","2005",3,"Johnson_Lance","Eckard_Mark","Fleming_Kermin"
162,4,1,"2005-02-22","22","02","2005",1,"Archey_Jack","Gore_Sandra","Dupée_Michael"
162,3,5,"2005-02-22","22","02","2005",2,"Archey_Jack","Gore_Sandra","Dupée_Michael"
162,4,4,"2005-02-22","22","02","2005",3,"Archey_Jack","Gore_Sandra","Dupée_Michael"
163,4,5,"2005-02-23","23","02","2005",1,"Richmond_Jeff","Baxter_Billy","Holloway_Bernard"
163,5,1,"2005-02-23","23","02","2005",2,"Richmond_Jeff","Baxter_Billy","Holloway_Bernard"
163,5,5,"2005-02-23","23","02","2005",3,"Richmond_Jeff","Baxter_Billy","Holloway_Bernard"
164,4,6,"1988-11-09","09","11","1988",1,"Kennedy_Peggy","Rankins_Michael","Popper_Steven"
164,3,5,"1988-11-09","09","11","1988",2,"Kennedy_Peggy","Rankins_Michael","Popper_Steven"
164,5,1,"1988-11-09","09","11","1988",3,"Kennedy_Peggy","Rankins_Michael","Popper_Steven"
165,5,1,"1989-11-27","27","11","1989",1,"Reilly_Michael","Robinson_Steve","Guay_Lisa"
165,4,2,"1989-11-27","27","11","1989",2,"Reilly_Michael","Robinson_Steve","Guay_Lisa"
165,5,3,"1989-11-27","27","11","1989",3,"Reilly_Michael","Robinson_Steve","Guay_Lisa"
166,3,4,"2005-02-24","24","02","2005",1,"Cracraft_Carolyn","Nosek_Tom","Beck_John"
166,3,1,"2005-02-24","24","02","2005",2,"Cracraft_Carolyn","Nosek_Tom","Beck_John"
166,5,4,"2005-02-24","24","02","2005",3,"Cracraft_Carolyn","Nosek_Tom","Beck_John"
167,3,5,"1988-11-10","10","11","1988",1,"Block_Michael","Gore_Sandra","Seymour_Bruce"
167,4,4,"1988-11-10","10","11","1988",2,"Block_Michael","Gore_Sandra","Seymour_Bruce"
167,5,2,"1988-11-10","10","11","1988",3,"Block_Michael","Gore_Sandra","Seymour_Bruce"
168,5,6,"2005-02-25","25","02","2005",1,"Lin_Al","Pawlowicz_Leszek","Carithers_Tad"
168,4,1,"2005-02-25","25","02","2005",2,"Lin_Al","Pawlowicz_Leszek","Carithers_Tad"
168,5,5,"2005-02-25","25","02","2005",3,"Lin_Al","Pawlowicz_Leszek","Carithers_Tad"
169,4,2,"1988-11-11","11","11","1988",1,"Trigueiro_Ron","Lowenthal_Mark","Greenwald_Leah"
169,3,4,"1988-11-11","11","11","1988",2,"Trigueiro_Ron","Lowenthal_Mark","Greenwald_Leah"
169,5,1,"1988-11-11","11","11","1988",3,"Trigueiro_Ron","Lowenthal_Mark","Greenwald_Leah"
170,2,6,"1988-11-15","15","11","1988",1,"Holliday_Roy","Kennedy_Peggy","Naegeli_Bruce"
170,2,2,"1988-11-15","15","11","1988",2,"Holliday_Roy","Kennedy_Peggy","Naegeli_Bruce"
170,3,4,"1988-11-15","15","11","1988",3,"Holliday_Roy","Kennedy_Peggy","Naegeli_Bruce"
171,4,2,"1988-11-14","14","11","1988",1,"Lowenthal_Mark","Waits_Kate","Rankins_Michael"
171,3,5,"1988-11-14","14","11","1988",2,"Lowenthal_Mark","Waits_Kate","Rankins_Michael"
171,4,4,"1988-11-14","14","11","1988",3,"Lowenthal_Mark","Waits_Kate","Rankins_Michael"
172,3,4,"2005-02-28","28","02","2005",1,"Clum_Michelle","Vered_Jerome","Scott_Jim"
172,4,3,"2005-02-28","28","02","2005",2,"Clum_Michelle","Vered_Jerome","Scott_Jim"
172,4,5,"2005-02-28","28","02","2005",3,"Clum_Michelle","Vered_Jerome","Scott_Jim"
173,3,1,"1984-09-10","10","09","1984",1,"Selevan_Frank","Feinstein_Lois","Hopkins_Greg"
173,4,6,"1984-09-10","10","09","1984",2,"Selevan_Frank","Feinstein_Lois","Hopkins_Greg"
174,4,6,"1984-09-11","11","09","1984",1,"Schaeffer_Paul","Crawford_Lynne","Hopkins_Greg"
174,3,2,"1984-09-11","11","09","1984",2,"Schaeffer_Paul","Crawford_Lynne","Hopkins_Greg"
175,3,5,"2005-03-02","02","03","2005",1,"Ramen_Catherine","Wu_Jennifer","Lassiter_Lee"
